,date,name,symbol,market_cap,price,volume
1143,2021-03-06,Cardano,ADA,36133913814.17,1.131,5348048000.81
1144,2021-03-06,Binance Coin,BNB,35027459802.15,226.67,4489684331.03
1145,2021-03-06,Polkadot,DOT,30620375379.21,33.43,1637892895.95
1146,2021-03-06,XRP,XRP,21117695564.41,0.4651,2758849692.45
1147,2021-03-06,Uniswap,UNI,14840891541.69,28.48,668584460.07
1148,2021-03-06,Litecoin,LTC,12188376458.47,182.98,3799599705.99
1149,2021-03-06,KChainlink,LINK,11590209103.38,28.17,1130900770.48
1150,2021-03-06,Bitcoin Cash,BCH,9358988072.58,501.21,2326475342.75
1151,2021-03-06,Stellar,XLM,9103142311.61,0.4033,680865153.63
1152,2021-03-06,CUSD Coin,USDC,8822775166.79,0.9999,1275477008.97
1153,2021-03-06,NEM,XEM,6688624641.45,0.7432,695289815.11
1154,2021-03-06,EDogecoin,DOGE,6558965901.86,0.05098,1480482384.32
1155,2021-03-06,CWrapped Bitcoin,WBTC,6110701715.84,48975.89,161497497.7
1156,2021-03-06,EAave,AAVE,4747498176.39,382.02,259155959.28
1157,2021-03-06,TATHETA,THETA,4136981360.98,4.137,160730093.99
1158,2021-03-06,MCosmos,ATOM,4002709749.21,18.93,300453276.3
1159,2021-03-06,Crypto.com Coin,CRO,3725360482.54,0.1543,162669479.18
1160,2021-03-13,Bitcoin,BTC,1142369158666.94,61243.08,60669829814.23
1161,2021-03-13,Ethereum,ETH,221411849362.85,1924.69,25014689475.38
1162,2021-03-13,Binance Coin,BNB,42667226946.06,276.1,2903774859.28
1163,2021-03-13,TTether,USDT,38224664051.95,0.9998,105301861825.36
1164,2021-03-13,Cardano,ADA,35249017882.36,1.1033,5871086057.71
1165,2021-03-13,Polkadot,DOT,34191013935.62,37.16,2115307643.49
1166,2021-03-13,XRP,XRP,20882422749.77,0.4599,3212270555.35
1167,2021-03-13,Uniswap,UNI,16969706699.1,32.53,743952567.08
1168,2021-03-13,Litecoin,LTC,15100529216.22,226.58,6378541695.56
1169,2021-03-13,KChainlink,LINK,12299105113.18,29.78,1739486182.48
1170,2021-03-13,Bitcoin Cash,BCH,11136976179.42,596.23,4596011006.49
1171,2021-03-13,CUSD Coin,USDC,9266074220.65,1.0002,2044348842.01
1172,2021-03-13,Stellar,XLM,9230461217.56,0.4083,1078554244.31
1173,2021-03-13,CWrapped Bitcoin,WBTC,8166971608.62,61086.44,172805731.66
1174,2021-03-13,EDogecoin,DOGE,8037692869.52,0.06243,1869833075.68
1175,2021-03-13,TATHETA,THETA,6838938895.55,6.8389,401550665.04
1176,2021-03-13,ATerra,LUNA,5918524266.29,14.59,458413472.69
1177,2021-03-13,EAave,AAVE,5041674558.43,405.39,542535232.39
1178,2021-03-13,Crypto.com Coin,CRO,4787358052.25,0.1983,247842093.4
1179,2021-03-13,VeChain,VET,4347273446.45,0.06759,685817038.25
1180,2021-03-20,Bitcoin,BTC,1088227680626.99,58313.64,50361731221.71
1181,2021-03-20,Ethereum,ETH,208746604883.82,1812.63,22677674970.21
1182,2021-03-20,Binance Coin,BNB,40911268600.67,264.74,2004752538.5
1183,2021-03-20,TTether,USDT,39743805448.15,1.0022,78910215980.06
1184,2021-03-20,Cardano,ADA,38546959900.35,1.2065,4316999916.45
1185,2021-03-20,Polkadot,DOT,34460166962.69,37.35,2133559564.74
1186,2021-03-20,XRP,XRP,23927507590.92,0.527,6757879312.33
1187,2021-03-20,Uniswap,UNI,16802655321.72,32.2,849531036.59
1188,2021-03-20,Litecoin,LTC,13396429473.96,200.81,2529075165.24
1189,2021-03-20,KChainlink,LINK,12301368999.24,29.68,1199973272.94
1190,2021-03-20,Bitcoin Cash,BCH,10074904782.95,539.14,2007491932.59
1191,2021-03-20,CUSD Coin,USDC,10026624102.67,1.0022,1191670788.98
1192,2021-03-20,Stellar,XLM,9457718002.45,0.4175,1573144660.29
1193,2021-03-20,ATerra,LUNA,8452812930.88,20.89,399899063.36
1194,2021-03-20,TATHETA,THETA,8350043795.24,8.35,285638028.65
1195,2021-03-20,CWrapped Bitcoin,WBTC,8013465294.93,58320.95,86910937.48
1196,2021-03-20,EDogecoin,DOGE,7598028507.63,0.05896,1012934487.69
1197,2021-03-20,VeChain,VET,5747737570.93,0.08937,1276205949.17
1198,2021-03-20,Crypto.com Coin,CRO,5487961058.39,0.2172,389032434.21
1199,2021-03-20,Filecoin,FIL,4924611341.44,82.45,1324962174.88
1200,2021-03-27,Bitcoin,BTC,1044814147411.59,55973.51,47266542233.37
1201,2021-03-27,Ethereum,ETH,197787142643.21,1716.49,18102277710.2
1202,2021-03-27,Binance Coin,BNB,41585130056.68,269.1,2457659539.9
1203,2021-03-27,TTether,USDT,40185072294.9,1.0006,73586222743.68
1204,2021-03-27,Cardano,ADA,37589641438.61,1.1766,3106871131.46
1205,2021-03-27,Polkadot,DOT,30174087038.94,32.66,1518535915.94
1206,2021-03-27,XRP,XRP,24992351033.7,0.5504,3684247474.83
1207,2021-03-27,Uniswap,UNI,14684711618.74,28.13,507932899.54
1208,2021-03-27,Litecoin,LTC,12336637350.54,184.83,2408040964.9
1209,2021-03-27,TATHETA,THETA,11879694345.56,11.88,569270355.74
1210,2021-03-27,KChainlink,LINK,11182147187.4,26.88,783605885.39
1211,2021-03-27,CUSD Coin,USDC,10657171951.06,1.0003,1340283945.66
1212,2021-03-27,Bitcoin Cash,BCH,9414081738.08,503.66,1806636009.47
1213,2021-03-27,Stellar,XLM,8728390135.08,0.3847,716032417.62
1214,2021-03-27,YKlaytn,KLAY,8351959659.5,3.4117,318563133.05
1215,2021-03-27,Filecoin,FIL,8157103529.76,133.18,5639110564.46
1216,2021-03-27,CWrapped Bitcoin,WBTC,7722995496.96,55962.3,90560014.37
1217,2021-03-27,ATerra,LUNA,7430120308.99,18.75,269291396.72
1218,2021-03-27,EDogecoin,DOGE,7011100665.09,0.05438,753844053.09
1219,2021-03-27,VeChain,VET,5731024191.09,0.08911,1024862215.35
1220,2021-04-03,Bitcoin,BTC,1075617261180.33,57603.89,59641344483.62
1221,2021-04-03,Ethereum,ETH,233921770621.81,2028.42,32011518870.67
1222,2021-04-03,Binance Coin,BNB,49934722802.13,323.13,2953164849.36
1223,2021-04-03,TTether,USDT,42440290237.83,1.0031,109584392990.74
1224,2021-04-03,Polkadot,DOT,38552114088.77,41.65,5242091095.66
1225,2021-04-03,Cardano,ADA,37484228834.26,1.1733,3355350115.41
1226,2021-04-03,XRP,XRP,26829923528.04,0.5909,6757992981.01
1227,2021-04-03,Uniswap,UNI,15427822429.75,29.55,901722733.73
1228,2021-04-03,Litecoin,LTC,13160118573.16,197.15,4020429578.08
1229,2021-04-03,KChainlink,LINK,12331098306.44,29.53,1713670579.6
1230,2021-04-03,Filecoin,FIL,11455804754.16,178.85,4675398992.65
1231,2021-04-03,TATHETA,THETA,11544872323.99,11.54,466873905.48
1232,2021-04-03,CUSD Coin,USDC,10650300099.48,1.0028,1521294666.47
1233,2021-04-03,Bitcoin Cash,BCH,10034797523.35,536.68,3188458791.7
1234,2021-04-03,Stellar,XLM,9508923984.78,0.4181,1617541085.18
1235,2021-04-03,YKlaytn,KLAY,9196440119.14,3.7566,469344040.06
1236,2021-04-03,CWrapped Bitcoin,WBTC,8100398988.88,57611.91,186726371.48
1237,2021-04-03,TRON,TRX,7314421554.7,0.1021,9374928774.89
1238,2021-04-03,EDogecoin,DOGE,7200412903.61,0.0558,1136931402.6
1239,2021-04-03,BitTorrent,BTT,7188892134.41,0.007262,5380269107.41
1240,2021-04-10,Bitcoin,BTC,1116889802872.22,59793.24,58238470525.26
1241,2021-04-10,Ethereum,ETH,246523420884.79,2135.94,24986243611.44
1242,2021-04-10,Binance Coin,BNB,73026065780.06,472.56,6160670396.68
1243,2021-04-10,XRP,XRP,62404026788.11,1.3744,25547794935.11
1244,2021-04-10,TTether,USDT,44397226113.11,1.0005,111560200797.96
1245,2021-04-10,Cardano,ADA,38937266406.84,1.2188,2481275568.75
1246,2021-04-10,Polkadot,DOT,38627460963.69,41.63,1647212348.28
1247,2021-04-10,Litecoin,LTC,17063265385.29,255.62,6686630634.98
1248,2021-04-10,Uniswap,UNI,15590603698.46,29.79,439672477.41
1249,2021-04-10,KChainlink,LINK,13366095322.14,31.9,1054977270.83
1250,2021-04-10,Bitcoin Cash,BCH,12606153199.9,673.96,3288833579.65
1251,2021-04-10,Stellar,XLM,12817406621.98,0.5618,3632750033.2
1252,2021-04-10,TATHETA,THETA,12384336761.46,12.38,295892259.33
1253,2021-04-10,Filecoin,FIL,11483068793.11,174.76,3195299597.83
1254,2021-04-10,CUSD Coin,USDC,10954682454.23,1.0006,1642749490.23
1255,2021-04-10,TRON,TRX,9027912759.06,0.126,4226862320.33
1256,2021-04-10,VeChain,VET,9173062153.62,0.1426,2402173346.07
1257,2021-04-10,CWrapped Bitcoin,WBTC,8720068993.59,59746.69,147832104.49
1258,2021-04-10,EDogecoin,DOGE,8244132101.32,0.06384,1369793117.99
1259,2021-04-10,YKlaytn,KLAY,7511518494.75,3.0684,90458276.11
1260,2021-04-17,Bitcoin,BTC,1133882479236.77,60683.82,66138759198.01
1261,2021-04-17,Ethereum,ETH,270861474696.88,2344.89,32349808977.72
1262,2021-04-17,Binance Coin,BNB,79849049193.73,520.42,5195399090.8
1263,2021-04-17,XRP,XRP,70832766981.07,1.5601,14507135285.07
1264,2021-04-17,TTether,USDT,48354952204.63,1.0115,178501336544.69
1265,2021-04-17,Cardano,ADA,44244219073.08,1.3849,4058018559.94
1266,2021-04-17,Polkadot,DOT,39591399258.37,42.54,4593280503.28
1267,2021-04-17,EDogecoin,DOGE,36722073277.4,0.2842,31413404067.17
1268,2021-04-17,Litecoin,LTC,20343460199.69,304.76,13254117896.47
1269,2021-04-17,Bitcoin Cash,BCH,18830017906.93,1006.32,11342338921.93
1270,2021-04-17,Uniswap,UNI,18368470725.72,35.1,653849648.99
1271,2021-04-17,KChainlink,LINK,16916281265.0,40.37,2183873341.03
1272,2021-04-17,VeChain,VET,14637285302.51,0.2276,5627201729.08
1273,2021-04-17,Stellar,XLM,13712004015.11,0.5993,1747763980.84
1274,2021-04-17,TATHETA,THETA,13407031952.1,13.41,684902452.35
1275,2021-04-17,Filecoin,FIL,12304536832.87,182.69,2558531807.87
1276,2021-04-17,CUSD Coin,USDC,11425630119.89,1.0105,2143517951.89
1277,2021-04-17,TRON,TRX,11281737665.7,0.1574,7661537251.56
1278,2021-04-17,CWrapped Bitcoin,WBTC,9027351936.84,60753.67,105260445.54
1279,2021-04-17,EOS,EOS,7508267498.53,7.8817,5356728906.32
1280,2021-04-24,Bitcoin,BTC,935471648213.36,50050.87,49014494780.62
1281,2021-04-24,Ethereum,ETH,255676477656.12,2211.63,31854226935.79
1282,2021-04-24,Binance Coin,BNB,76166401717.25,496.42,4070234639.5
1283,2021-04-24,TTether,USDT,49426761825.13,0.9999,105265165684.69
1284,2021-04-24,XRP,XRP,47615469344.13,1.0487,8586287311.87
1285,2021-04-24,Cardano,ADA,35186428202.53,1.1014,3566224272.21
1286,2021-04-24,EDogecoin,DOGE,34944176235.42,0.2702,11057578567.93
1287,2021-04-24,Polkadot,DOT,26981554376.44,28.93,2000992623.76
1288,2021-04-24,Uniswap,UNI,15762155172.43,30.12,636577406.21
1289,2021-04-24,Litecoin,LTC,15008330254.5,224.84,4567973779.07
1290,2021-04-24,Bitcoin Cash,BCH,14397370611.29,769.18,3509395351.72
1291,2021-04-24,KChainlink,LINK,13041755279.38,31.13,1642552575.04
1292,2021-04-24,VeChain,VET,11466090528.17,0.1783,2566155757.86
1293,2021-04-24,CUSD Coin,USDC,11244016314.17,1.0001,1788061913.67
1294,2021-04-24,Solana,SOL,10993246510.75,40.74,1101380795.06
1295,2021-04-24,Stellar,XLM,9757406210.26,0.4257,1406030263.78
1296,2021-04-24,Filecoin,FIL,9093566891.31,133.54,1340510562.68
1297,2021-04-24,TATHETA,THETA,8651965753.78,8.652,429251376.53
1298,2021-04-24,CWrapped Bitcoin,WBTC,7823790519.99,50092.58,169650613.99
1299,2021-04-24,TRON,TRX,7359893979.66,0.1027,3719956116.17
1300,2021-05-01,Bitcoin,BTC,1081174515342.54,57828.05,42836427359.73
1301,2021-05-01,Ethereum,ETH,340840444354.06,2945.89,28726205271.99
1302,2021-05-01,Binance Coin,BNB,95028239639.54,619.35,4065705136.12
1303,2021-05-01,XRP,XRP,74963184004.41,1.651,8206771323.36
1304,2021-05-01,TTether,USDT,51506811113.98,1.0001,93561408428.31
1305,2021-05-01,EDogecoin,DOGE,50860335490.54,0.393,10123343702.53
1306,2021-05-01,Cardano,ADA,43228336016.93,1.3531,2030816121.62
1307,2021-05-01,Polkadot,DOT,34504880432.47,36.93,1596159167.57
1308,2021-05-01,Uniswap,UNI,21039928450.67,40.2,747988502.25
1309,2021-05-01,Bitcoin Cash,BCH,18819685196.14,1005.08,3302890216.58
1310,2021-05-01,Litecoin,LTC,18479305894.78,276.83,3611805751.87
1311,2021-05-01,KChainlink,LINK,17228105963.22,41.12,1635368352.74
1312,2021-05-01,CUSD Coin,USDC,14382369887.88,1.0002,1867976129.14
1313,2021-05-01,Solana,SOL,13490574630.96,49.51,859524422.56
1314,2021-05-01,VeChain,VET,13132571054.97,0.2042,1583517269.81
1315,2021-05-01,Stellar,XLM,12402481464.72,0.5398,1056846204.86
1316,2021-05-01,TATHETA,THETA,11466469363.75,11.47,324615059.87
1317,2021-05-01,Filecoin,FIL,11363013082.46,164.38,1100844275.22
1318,2021-05-01,CWrapped Bitcoin,WBTC,9395069262.66,57790.95,211829642.44
1319,2021-05-01,TRON,TRX,9395162184.75,0.1311,1935148531.51
1320,2021-05-08,Bitcoin,BTC,1099863941004.24,58803.78,65382980633.81
1321,2021-05-08,Ethereum,ETH,451905650093.71,3902.65,50208491286.48
1322,2021-05-08,Binance Coin,BNB,99133120518.44,646.1,3910931714.87
1323,2021-05-08,EDogecoin,DOGE,82429781486.68,0.6364,25555125134.82
1324,2021-05-08,TTether,USDT,55270281442.42,1.0001,154970468013.5
1325,2021-05-08,XRP,XRP,54860213883.37,1.5626,6349608020.05
1326,2021-05-08,Cardano,ADA,51742000066.93,1.6196,3959173109.4
1327,2021-05-08,Polkadot,DOT,37295541911.06,39.83,1754219538.61
1328,2021-05-08,Bitcoin Cash,BCH,26268359642.35,1402.37,7091316070.94
1329,2021-05-08,Litecoin,LTC,23120949080.1,346.37,6775459938.26
1330,2021-05-08,Uniswap,UNI,21148433285.96,40.41,743543345.25
1331,2021-05-08,KChainlink,LINK,20367595619.02,48.61,2167384860.48
1332,2021-05-08,Ethereum Classic,ETC,14712276388.37,126.49,19606452022.25
1333,2021-05-08,CUSD Coin,USDC,14380644036.3,1.0,2317458254.38
1334,2021-05-08,VeChain,VET,14362445890.53,0.2233,1932906248.24
1335,2021-05-08,Stellar,XLM,14218666373.75,0.6166,1673520774.04
1336,2021-05-08,Solana,SOL,12421778450.86,45.56,451056654.56
1337,2021-05-08,TATHETA,THETA,12339414545.97,12.34,688002074.06
1338,2021-05-08,Filecoin,FIL,10360755987.3,148.02,997835907.72
1339,2021-05-08,TRON,TRX,10255256859.51,0.1431,3500456761.98
1340,2021-05-15,Bitcoin,BTC,874931019742.08,46760.19,59161047474.43
1341,2021-05-15,Ethereum,ETH,421619090682.82,3638.12,42422321751.05
1342,2021-05-15,Binance Coin,BNB,86389113996.68,563.04,3480395174.25
1343,2021-05-15,Cardano,ADA,69456498160.99,2.174,15517858774.75
1344,2021-05-15,EDogecoin,DOGE,65838461456.06,0.508,9836892944.13
1345,2021-05-15,TTether,USDT,58220464098.97,0.9998,160240116663.15
1346,2021-05-15,XRP,XRP,52166765090.56,1.4859,13321419261.16
1347,2021-05-15,Polkadot,DOT,40852130812.45,43.54,6487556686.01
1348,2021-05-15,Internet Computer,ICP,30494564125.69,246.02,426384679.9
1349,2021-05-15,Bitcoin Cash,BCH,21930484453.06,1170.35,5304828008.11
1350,2021-05-15,Uniswap,UNI,20468517877.8,36.58,1049908753.23
1351,2021-05-15,Litecoin,LTC,20010538877.35,299.77,5642887118.14
1352,2021-05-15,KChainlink,LINK,17699426415.11,41.5,2721945963.36
1353,2021-05-15,Stellar,XLM,15638311920.77,0.6762,4130301427.15
1354,2021-05-15,CUSD Coin,USDC,14381454393.1,1.0001,3328173098.1
1355,2021-05-15,Solana,SOL,11849179250.69,43.46,500445721.9
1356,2021-05-15,VeChain,VET,11068404292.4,0.1721,1614625944.73
1357,2021-05-15,Ethereum Classic,ETC,11069246105.23,95.17,10228314532.93
1358,2021-05-15,ICPolygon,MATIC,9844650617.51,1.6082,5946636441.3
1359,2021-05-15,EOS,EOS,9753777734.3,10.23,7734453856.9
1360,2021-05-22,Bitcoin,BTC,702449253648.34,37536.63,57377273240.44
1361,2021-05-22,Ethereum,ETH,266263966983.57,2295.71,42089937660.13
1362,2021-05-22,TTether,USDT,59506803491.14,1.0016,123183907997.65
1363,2021-05-22,Cardano,ADA,46760255159.66,1.4636,6572397779.9
1364,2021-05-22,Binance Coin,BNB,45953780781.93,299.5,3871242831.9
1365,2021-05-22,EDogecoin,DOGE,44408253680.42,0.3424,5243222352.1
1366,2021-05-22,XRP,XRP,41813285048.0,0.9063,8750076614.11
1367,2021-05-22,Polkadot,DOT,20693927990.93,22.01,4379003452.25
1368,2021-05-22,Internet Computer,ICP,18090810574.07,145.95,504331089.97
1369,2021-05-22,CUSD Coin,USDC,14391760466.09,1.0008,3335609643.13
1370,2021-05-22,Bitcoin Cash,BCH,11841896735.28,631.78,5302068384.76
1371,2021-05-22,Uniswap,UNI,11529596762.74,20.38,791748160.43
1372,2021-05-22,Litecoin,LTC,11320846508.92,169.59,5184597505.06
1373,2021-05-22,KChainlink,LINK,9969265948.03,23.29,2086100617.14
1374,2021-05-22,Stellar,XLM,9010825006.49,0.39,1654933818.21
1375,2021-05-22,DBinance USD,BUSD,8615505592.9,1.0008,8164950460.57
1376,2021-05-22,Solana,SOL,8537799811.16,31.32,1078751750.8
1377,2021-05-22,ICPolygon,MATIC,7345414002.43,1.1933,2559785462.26
1378,2021-05-22,CWrapped Bitcoin,WBTC,6837796966.92,37619.24,314368982.67
1379,2021-05-22,TATHETA,THETA,6869008340.47,6.869,516024618.58
1380,2021-05-29,Bitcoin,BTC,648061013207.75,34616.07,45231013334.6
1381,2021-05-29,Ethereum,ETH,264600384052.02,2279.51,33773720220.19
1382,2021-05-29,TTether,USDT,61310543009.68,1.0004,93338666927.35
1383,2021-05-29,Binance Coin,BNB,46805037635.61,305.05,3070017878.49
1384,2021-05-29,Cardano,ADA,44926744593.9,1.4062,3902596498.91
1385,2021-05-29,EDogecoin,DOGE,39344899568.67,0.3031,2470710736.98
1386,2021-05-29,XRP,XRP,38381695412.81,0.8318,5156278121.01
1387,2021-05-29,CUSD Coin,USDC,22230727828.41,0.9999,2227562470.74
1388,2021-05-29,Polkadot,DOT,18728941360.63,19.86,2392272346.78
1389,2021-05-29,Internet Computer,ICP,13709467289.71,110.52,180885347.11
1390,2021-05-29,Uniswap,UNI,13112600565.12,23.18,817413607.24
1391,2021-05-29,Bitcoin Cash,BCH,12217274352.88,651.58,3431855859.46
1392,2021-05-29,Litecoin,LTC,10934586486.92,163.81,4442221955.39
1393,2021-05-29,KChainlink,LINK,10908958496.07,25.4,2160750313.57
1394,2021-05-29,ICPolygon,MATIC,10548486898.08,1.6982,3504118572.6
1395,2021-05-29,DBinance USD,BUSD,8674665180.98,0.9997,5389862609.55
1396,2021-05-29,Stellar,XLM,8486376548.1,0.3672,1377823082.68
1397,2021-05-29,Solana,SOL,7463837084.79,27.38,376859866.34
1398,2021-05-29,Ethereum Classic,ETC,7476726753.08,64.28,4719305772.13
1399,2021-05-29,CWrapped Bitcoin,WBTC,6466984766.91,34692.25,217755880.18
1400,2021-06-05,Bitcoin,BTC,665804639832.8,35551.96,35959473399.07
1401,2021-06-05,Ethereum,ETH,305598725248.72,2630.58,30496672724.27
1402,2021-06-05,TTether,USDT,62228700923.51,1.0003,74062610825.84
1403,2021-06-05,Binance Coin,BNB,59905089190.27,390.43,3956143113.4
1404,2021-06-05,Cardano,ADA,53002535329.51,1.659,2969362190.77
1405,2021-06-05,EDogecoin,DOGE,48345164969.29,0.3722,3464039040.87
1406,2021-06-05,XRP,XRP,42610574444.43,0.9233,3257149049.02
1407,2021-06-05,CUSD Coin,USDC,22912903573.55,1.0002,1876582877.07
1408,2021-06-05,Polkadot,DOT,22512800467.3,23.82,2102969700.83
1409,2021-06-05,Uniswap,UNI,14467273503.28,25.61,448910760.54
1410,2021-06-05,Internet Computer,ICP,12999339467.67,104.75,219960828.5
1411,2021-06-05,Bitcoin Cash,BCH,12180967208.8,649.44,2116275968.95
1412,2021-06-05,KChainlink,LINK,11691908709.65,27.13,1471383888.58
1413,2021-06-05,Litecoin,LTC,11550084665.79,173.03,2626658227.33
1414,2021-06-05,Solana,SOL,10792461951.31,39.59,1112426663.75
1415,2021-06-05,ICPolygon,MATIC,9605744600.06,1.5273,1479392250.99
1416,2021-06-05,DBinance USD,BUSD,9534198625.3,1.0002,4848995278.36
1417,2021-06-05,TATHETA,THETA,8983742069.75,8.9837,689958947.77
1418,2021-06-05,Stellar,XLM,8681137562.47,0.3754,872412180.54
1419,2021-06-05,VeChain,VET,8054368786.05,0.1252,1292109203.63
1420,2021-06-12,Bitcoin,BTC,666018173753.45,35552.52,37924228550.01
1421,2021-06-12,Ethereum,ETH,275838937026.49,2372.48,25724364409.83
1422,2021-06-12,TTether,USDT,62663050030.21,1.0011,62020661712.55
1423,2021-06-12,Binance Coin,BNB,52741180523.38,343.74,2146761410.99
1424,2021-06-12,Cardano,ADA,47287632354.71,1.4802,2801038421.27
1425,2021-06-12,EDogecoin,DOGE,40569059978.02,0.3121,1605633791.28
1426,2021-06-12,XRP,XRP,38461290203.88,0.8327,2731548389.57
1427,2021-06-12,CUSD Coin,USDC,23601392372.56,1.0011,1727912702.37
1428,2021-06-12,Polkadot,DOT,19774962202.44,20.78,1455506947.73
1429,2021-06-12,Uniswap,UNI,12263500330.39,21.32,379030853.99
1430,2021-06-12,Bitcoin Cash,BCH,10892050047.14,580.53,1786736797.48
1431,2021-06-12,Litecoin,LTC,10814883258.09,162.01,2207409007.97
1432,2021-06-12,Solana,SOL,9935368468.58,36.44,549070417.12
1433,2021-06-12,DBinance USD,BUSD,9588562740.62,1.0011,3743015625.43
1434,2021-06-12,KChainlink,LINK,9379638267.62,21.69,1247246126.01
1435,2021-06-12,ICPolygon,MATIC,8441173813.96,1.3413,1585637917.13
1436,2021-06-12,Internet Computer,ICP,7894611124.39,61.21,354115890.27
1437,2021-06-12,TATHETA,THETA,7825983432.26,7.826,317938985.98
1438,2021-06-12,Stellar,XLM,7595630611.05,0.3283,848257044.56
1439,2021-06-12,VeChain,VET,6819358194.25,0.106,784592087.46
1440,2021-06-19,Bitcoin,BTC,667400859260.87,35615.87,31207279718.5
1441,2021-06-19,Ethereum,ETH,253490067194.03,2178.5,18765854895.91
1442,2021-06-19,TTether,USDT,62667104002.58,1.0015,48324762374.8
1443,2021-06-19,Binance Coin,BNB,51509394171.25,335.71,1140833815.8
1444,2021-06-19,Cardano,ADA,44423600925.89,1.3906,1829155404.9
1445,2021-06-19,EDogecoin,DOGE,37382435534.28,0.2874,1003248257.66
1446,2021-06-19,XRP,XRP,35193703528.25,0.7617,2208439278.43
1447,2021-06-19,CUSD Coin,USDC,24382945958.91,1.0014,1592022973.22
1448,2021-06-19,Polkadot,DOT,19409073661.47,20.36,997553727.18
1449,2021-06-19,Uniswap,UNI,11452122423.17,19.91,268928418.94
1450,2021-06-19,Bitcoin Cash,BCH,10414408879.63,554.9,1287962729.6
1451,2021-06-19,Litecoin,LTC,10232841369.76,153.3,1718599930.51
1452,2021-06-19,Solana,SOL,9638669476.32,35.35,264640750.32
1453,2021-06-19,DBinance USD,BUSD,9465071311.12,1.0014,2943437561.57
1454,2021-06-19,TATHETA,THETA,8932226835.23,8.9322,217527601.67
1455,2021-06-19,KChainlink,LINK,8864203640.47,20.42,800704737.96
1456,2021-06-19,ICPolygon,MATIC,8582311346.46,1.3637,868441240.31
1457,2021-06-19,CWrapped Bitcoin,WBTC,6820991586.23,35607.28,94325042.96
1458,2021-06-19,Stellar,XLM,6737833271.55,0.2908,375747047.97
1459,2021-06-19,Internet Computer,ICP,6328975087.51,49.07,242970542.96
1460,2021-06-26,Bitcoin,BTC,603276028308.71,32186.28,38585385521.38
1461,2021-06-26,Ethereum,ETH,213021180909.05,1829.24,20637542360.58
1462,2021-06-26,TTether,USDT,62601063121.27,1.0012,60323833680.12
1463,2021-06-26,Binance Coin,BNB,42874988513.92,279.44,1921847993.91
1464,2021-06-26,Cardano,ADA,39946961385.8,1.2504,3241467639.72
1465,2021-06-26,EDogecoin,DOGE,31867533718.62,0.2448,2649457301.97
1466,2021-06-26,XRP,XRP,28460517497.9,0.6154,2458620797.69
1467,2021-06-26,CUSD Coin,USDC,25748069378.87,1.0014,2166740089.34
1468,2021-06-26,Polkadot,DOT,13851821554.05,14.5,1135392299.88
1469,2021-06-26,DBinance USD,BUSD,9957418713.1,1.0014,4239307996.9
1470,2021-06-26,Uniswap,UNI,9261318436.35,16.1,284658409.4
1471,2021-06-26,Bitcoin Cash,BCH,8613129996.12,458.78,1549850151.51
1472,2021-06-26,Litecoin,LTC,8454677797.25,126.66,2064657165.55
1473,2021-06-26,Solana,SOL,8100836462.86,29.71,560342710.32
